job_title,gender,age,perf_eval,edu,dept,seniority,base_pay,bonus,age_bin,total_pay,base_pay_log,bonus_log,total_pay_log,mod_1_fitted,mod_2_fitted,mod_3_fitted
Marketing Associate,Female,41,1,PhD,Management,5,108587,4275,"(29.8,41.5]",112862,11.595306973976017,8.360539381370861,11.633921112436468,96468.684640002175,95639.73028825255,95639.37655755071
Financial Analyst,Female,61,1,Masters,Engineering,4,139042,2982,"(53.2,65]",142024,11.842531324745593,8.000349495324684,11.863751336386633,96468.684640002175,114631.2484312063,113644.68089290046
Driver,Male,65,1,High School,Operations,5,116803,3431,"(53.2,65]",120234,11.668244033977919,8.14060704285845,11.6971951229822,104926.9308158311,127728.56820267643,128515.55451499444
Sales Associate,Female,57,1,Masters,Operations,3,101423,3641,"(53.2,65]",105064,11.527055168876036,8.200013648175434,11.562324967264995,96468.684640002175,110832.94480261556,110043.6200258305
Software Engineer,Male,36,1,Masters,Operations,1,86375,3368,"(29.8,41.5]",89743,11.36645356106997,8.122074375362217,11.404705308879832,104926.9308158311,100190.86689539347,99967.27091411628
IT,Male,31,1,College,Operations,1,49449,4149,"(29.8,41.5]",53598,10.808697114399466,8.330622620332868,10.889267032929894,104926.9308158311,95442.98735965503,95045.1530518959
Marketing Associate,Female,56,2,High School,Sales,3,95995,4045,"(53.2,65]",100040,11.472051385760256,8.305236829492593,11.513325384991555,96468.684640002175,109883.36889546787,109143.354809063
Software Engineer,Male,51,1,College,Management,2,118282,3599,"(41.5,53.2]",121881,11.680826882852879,8.188411308079031,11.710800437857584,104926.9308158311,114434.50550260881,114733.6245007774
IT,Female,47,1,PhD,Operations,3,99472,3943,"(41.5,53.2]",103415,11.507631476509118,8.279697133877628,11.546505298233424,96468.684640002175,101337.18573113868,101040.96785815564
Manager,Female,55,1,High School,Administration,3,135638,2824,"(53.2,65]",138462,11.817744851217862,7.945909598613133,11.838351198732633,96468.684640002175,108933.79298832017,108243.08959229552
IT,Male,50,1,College,Operations,3,85648,2728,"(41.5,53.2]",88376,11.358001152633163,7.911324018963353,11.38935571855211,104926.9308158311,113484.92959546112,113749.20092833332
Data Scientist,Female,58,1,PhD,Management,4,121457,4723,"(53.2,65]",126180,11.707315569656984,8.460199469896118,11.7454647379248,96468.684640002175,111782.52070976325,110943.885242598
Data Scientist,Female,57,1,PhD,Operations,2,114141,3746,"(53.2,65]",117887,11.645189805222813,8.228443883004033,11.677481817511367,96468.684640002175,110832.94480261556,110043.6200258305
Manager,Male,58,1,PhD,Management,4,179726,4284,"(53.2,65]",184010,12.09918874789279,8.36264243156764,12.12274538294042,104926.9308158311,121081.53685264262,121624.58950788592
Marketing Associate,Female,64,1,College,Administration,5,107572,3107,"(53.2,65]",110679,11.585915669797602,8.041412909393047,11.614389398804029,96468.684640002175,117479.97615264938,116345.47654320291
Sales Associate,Female,65,2,PhD,Sales,5,142505,4214,"(53.2,65]",146719,11.86713236579458,8.346167594364134,11.896274471763684,96468.684640002175,118429.55205979706,117245.7417599704
Financial Analyst,Male,43,1,PhD,Sales,4,108719,4143,"(41.5,53.2]",112862,11.596521850843063,8.329175442077402,11.633921112436468,104926.9308158311,106837.89824542729,106858.2359212248
IT,Male,36,1,High School,Sales,4,109832,3528,"(29.8,41.5]",113360,11.606707204577441,8.168486417126681,11.638323874364563,104926.9308158311,100190.86689539347,99967.27091411628
Software Engineer,Male,60,1,PhD,Administration,4,127250,4263,"(53.2,65]",131513,11.753908934412769,8.35772841676521,11.786860985029286,104926.9308158311,122980.68866693799,123593.43665277406
Sales Associate,Female,50,1,Masters,Sales,3,106279,3892,"(41.5,53.2]",110171,11.573822990721467,8.266678443305896,11.6097889831741,96468.684640002175,104185.91345258174,103741.7635084581
Software Engineer,Male,37,1,High School,Sales,1,81547,3510,"(29.8,41.5]",85057,11.308934820125405,8.163371316459912,11.351076898963925,104926.9308158311,101140.44280254116,100951.69448656036
Data Scientist,Male,56,1,Masters,Administration,2,95798,2530,"(53.2,65]",98328,11.469997086914306,7.835974581721566,11.496064107894817,104926.9308158311,119182.38503834725,119655.74236299776
Manager,Female,47,1,High School,Management,3,106916,3959,"(41.5,53.2]",110875,11.579798758404518,8.28374674710613,11.61615871961188,96468.684640002175,101337.18573113868,101040.96785815564
Manager,Male,59,2,PhD,Administration,1,124782,4618,"(53.2,65]",129400,11.734323493745975,8.43771698991444,11.770663661048937,104926.9308158311,122031.1127597903,122609.01308032998
Warehouse Associate,Male,53,1,College,Operations,4,126256,3463,"(41.5,53.2]",129719,11.746066870760815,8.149890544402423,11.773125851480039,104926.9308158311,116333.65731690418,116702.47164566554
IT,Female,59,1,PhD,Engineering,3,92257,3908,"(53.2,65]",96165,11.432333439782782,8.270781013162674,11.473820745089467,96468.684640002175,112732.09661691093,111844.15045936547
Software Engineer,Male,62,1,High School,Sales,3,124660,2200,"(53.2,65]",126860,11.733345310362841,7.696212639346407,11.750839395187889,104926.9308158311,124879.84048123338,125562.28379766221
IT,Female,32,2,High School,Engineering,1,59377,5236,"(29.8,41.5]",64613,10.991662224980168,8.56331312702979,11.076170907915058,96468.684640002175,87093.54712392334,87536.98960664333
Marketing Associate,Female,38,1,PhD,Engineering,2,76726,4204,"(29.8,41.5]",80930,11.247995912964422,8.343791731996841,11.301339862489748,96468.684640002175,92791.00256680947,92938.58090724825
IT,Female,54,1,High School,Engineering,5,112502,3988,"(53.2,65]",116490,11.630726278246367,8.291045131081729,11.665560711393823,96468.684640002175,107984.2170811725,107342.82437552806
Data Scientist,Male,65,2,Masters,Sales,2,128730,3247,"(53.2,65]",131977,11.76547246665368,8.085486772102845,11.79038294396229,104926.9308158311,127728.56820267643,128515.55451499444
Manager,Male,61,2,College,Sales,1,136836,4070,"(53.2,65]",140906,11.826538407445359,8.311398278436641,11.855848280372602,104926.9308158311,123930.26457408568,124577.86022521814
IT,Male,51,1,High School,Engineering,3,89272,2600,"(41.5,53.2]",91872,11.399443167865536,7.8632667240095735,11.42815158292079,104926.9308158311,114434.50550260881,114733.6245007774
Financial Analyst,Female,62,1,High School,Operations,3,101515,2251,"(53.2,65]",103766,11.527961849796341,7.719129840906732,11.549893643070217,96468.684640002175,115580.824338354,114544.94610966794
Software Engineer,Male,36,1,Masters,Operations,1,93855,4099,"(29.8,41.5]",97954,11.449506317100573,8.318498320504338,11.49225325970069,104926.9308158311,100190.86689539347,99967.27091411628
Graphic Designer,Male,30,1,College,Operations,2,36642,4388,"(29.8,41.5]",41030,10.50895040245119,8.38662882139512,10.622058785436232,104926.9308158311,94493.41145250735,94060.72947945184
Sales Associate,Male,60,1,College,Operations,3,112604,3366,"(53.2,65]",115970,11.63163251803545,8.121480374750751,11.66108681595075,104926.9308158311,122980.68866693799,123593.43665277406
Financial Analyst,Female,49,1,PhD,Engineering,1,67089,3078,"(41.5,53.2]",70167,11.113775375094827,8.032035314398824,11.158633394019004,96468.684640002175,103236.33754543404,102841.4982916906
Driver,Female,51,1,PhD,Management,2,97789,3536,"(41.5,53.2]",101325,11.490567375259557,8.170751423757535,11.52608845149651,96468.684640002175,105135.48935972943,104642.02872522558
Data Scientist,Male,62,1,PhD,Administration,3,123333,3353,"(53.2,65]",126686,11.722643293245943,8.117610746466228,11.749466862966392,104926.9308158311,124879.84048123338,125562.28379766221
IT,Male,62,1,PhD,Management,2,105771,2978,"(53.2,65]",108749,11.569031658754099,7.999007213243955,11.596797753506353,104926.9308158311,124879.84048123338,125562.28379766221
Marketing Associate,Female,46,1,College,Administration,1,54945,2991,"(41.5,53.2]",57936,10.914087963881025,8.003363058629947,10.967094232005422,96468.684640002175,100387.60982399099,100140.70264138815
Data Scientist,Female,65,1,PhD,Operations,2,121239,3078,"(53.2,65]",124317,11.705519083034787,8.032035314398824,11.73059003403618,96468.684640002175,118429.55205979706,117245.7417599704
Data Scientist,Female,64,2,High School,Sales,1,87314,3688,"(53.2,65]",91002,11.377266095522472,8.212839584676484,11.418636763279451,96468.684640002175,117479.97615264938,116345.47654320291
Driver,Female,65,1,PhD,Operations,3,124530,3647,"(53.2,65]",128177,11.732301929715193,8.20166019080868,11.761167400197028,96468.684640002175,118429.55205979706,117245.7417599704
Driver,Female,45,1,College,Sales,2,67150,3255,"(41.5,53.2]",70405,11.114684201951384,8.08794755464267,11.162019562351412,96468.684640002175,99438.0339168433,99240.43742462066
Financial Analyst,Male,39,1,College,Engineering,4,99643,3789,"(29.8,41.5]",103432,11.509349077313074,8.239857411018601,11.546669670934389,104926.9308158311,103039.59461683655,102920.5416314485
Sales Associate,Male,54,1,College,Administration,3,92468,3242,"(53.2,65]",95710,11.434617917701468,8.08394570229562,11.469078065189953,104926.9308158311,117283.23322405186,117686.89521810962
Financial Analyst,Female,47,1,College,Operations,2,63300,3655,"(41.5,53.2]",66955,11.055640608132267,8.203851372183879,11.111776030929667,96468.684640002175,101337.18573113868,101040.96785815564
IT,Male,55,2,Masters,Operations,1,91447,3196,"(53.2,65]",94643,11.42351484846955,8.069655306886165,11.457867197220024,104926.9308158311,118232.80913119955,118671.31879055369
Marketing Associate,Female,58,2,High School,Operations,1,60271,3927,"(53.2,65]",64198,11.006606338342099,8.27563105457801,11.069727336544824,96468.684640002175,111782.52070976325,110943.885242598
Warehouse Associate,Male,34,1,Masters,Operations,1,45915,4765,"(29.8,41.5]",50680,10.734547140047622,8.469052816088302,10.833286634435076,104926.9308158311,98291.7150810981,97998.42376922813
Marketing Associate,Female,53,1,Masters,Operations,1,66028,3745,"(41.5,53.2]",69773,11.097834173467431,8.22817689595132,11.153002394432267,96468.684640002175,107034.64117402481,106442.55915876056
Sales Associate,Male,57,1,PhD,Administration,5,113031,3409,"(53.2,65]",116440,11.635417396354345,8.134174272137903,11.66513139785956,104926.9308158311,120131.96094549494,120640.16593544184
Software Engineer,Male,62,1,High School,Sales,3,132815,3367,"(53.2,65]",136182,11.796712461453124,8.121777419161074,11.821747505373525,104926.9308158311,124879.84048123338,125562.28379766221
Manager,Male,52,1,High School,Management,1,110078,1703,"(41.5,53.2]",111781,11.608944484397469,7.440146680662688,11.624296878927884,104926.9308158311,115384.08140975649,115718.04807322146
Data Scientist,Male,57,1,Masters,Sales,3,106918,3180,"(53.2,65]",110098,11.579817464503643,8.064636475774222,11.609126157241512,104926.9308158311,120131.96094549494,120640.16593544184
Software Engineer,Male,60,1,High School,Administration,3,106045,3079,"(53.2,65]",109124,11.571618811309447,8.0323601479245,11.600240129296937,104926.9308158311,122980.68866693799,123593.43665277406
Warehouse Associate,Male,65,1,High School,Operations,2,107479,2051,"(53.2,65]",109530,11.585050758629576,7.62608275807238,11.603953763317792,104926.9308158311,127728.56820267643,128515.55451499444
Software Engineer,Male,64,1,Masters,Sales,1,109606,2193,"(53.2,65]",111799,11.604647396523173,7.693025748417888,11.624457895119304,104926.9308158311,126778.99229552875,127531.13094255036
Marketing Associate,Female,44,1,High School,Engineering,3,91300,3680,"(41.5,53.2]",94980,11.421906066583059,8.210668031162976,11.461421622103114,96468.684640002175,98488.4580096956,98340.17220785317
Sales Associate,Male,56,1,High School,Management,1,88195,2375,"(53.2,65]",90570,11.387305551045577,7.772752716468742,11.413878311368995,104926.9308158311,119182.38503834725,119655.74236299776
Financial Analyst,Female,54,1,Masters,Operations,2,90999,2963,"(53.2,65]",93962,11.418603796427618,7.993957547573565,11.450645724199783,96468.684640002175,107984.2170811725,107342.82437552806
Sales Associate,Female,58,1,College,Operations,3,86795,3453,"(53.2,65]",90248,11.37130429530265,8.146998697389993,11.410316715284756,96468.684640002175,111782.52070976325,110943.885242598
IT,Female,59,1,College,Sales,3,110627,2041,"(53.2,65]",112668,11.613919461242851,7.621195162809845,11.632200720046548,96468.684640002175,112732.09661691093,111844.15045936547
Marketing Associate,Female,52,1,PhD,Sales,3,97696,3888,"(41.5,53.2]",101584,11.489615895534605,8.265650165580329,11.52864132141023,96468.684640002175,106085.06526687712,105542.29394199306
IT,Male,64,1,Masters,Sales,1,92950,2125,"(53.2,65]",95075,11.43981699314959,7.661527081358517,11.46242133279646,104926.9308158311,126778.99229552875,127531.13094255036
Sales Associate,Male,56,1,High School,Operations,1,82164,2611,"(53.2,65]",84775,11.316472528909063,7.8674885686991285,11.347755966993839,104926.9308158311,119182.38503834725,119655.74236299776
Software Engineer,Male,62,1,High School,Management,3,119069,2788,"(53.2,65]",121857,11.687458435988857,7.933079771880415,11.710603505084872,104926.9308158311,124879.84048123338,125562.28379766221
Marketing Associate,Female,59,1,College,Engineering,1,62738,2656,"(53.2,65]",65394,11.046722603646513,7.884576510596324,11.088185790117366,96468.684640002175,112732.09661691093,111844.15045936547
IT,Female,53,1,High School,Administration,2,112169,2763,"(41.5,53.2]",114932,11.627761941559857,7.924072324923417,11.6520959281082,96468.684640002175,107034.64117402481,106442.55915876056
Manager,Male,55,1,High School,Administration,1,120574,2683,"(53.2,65]",123257,11.70001895130958,7.894690850425624,11.722026885424,104926.9308158311,118232.80913119955,118671.31879055369
Data Scientist,Male,54,1,College,Sales,2,97311,3083,"(53.2,65]",100394,11.485667314199365,8.03365842788615,11.516857723497834,104926.9308158311,117283.23322405186,117686.89521810962
Marketing Associate,Female,59,1,High School,Operations,3,98796,3042,"(53.2,65]",101838,11.500812397086426,8.020270472819238,11.531138594389587,96468.684640002175,112732.09661691093,111844.15045936547
Sales Associate,Male,62,1,Masters,Administration,2,102593,1823,"(53.2,65]",104416,11.538524983270442,7.508238774678663,11.556138199393047,104926.9308158311,124879.84048123338,125562.28379766221
Financial Analyst,Female,65,1,High School,Administration,2,96665,2645,"(53.2,65]",99310,11.479006671766603,7.8804263442924,11.506001549897404,96468.684640002175,118429.55205979706,117245.7417599704
Graphic Designer,Female,61,1,Masters,Engineering,1,91030,3318,"(53.2,65]",94348,11.418944401499335,8.10711747075039,11.454745352903766,96468.684640002175,114631.2484312063,113644.68089290046
IT,Female,65,1,Masters,Administration,1,106945,2041,"(53.2,65]",108986,11.58006996259956,7.621195162809845,11.598974712595139,96468.684640002175,118429.55205979706,117245.7417599704
Graphic Designer,Female,63,1,College,Administration,2,81545,3418,"(53.2,65]",84963,11.308910294091017,8.136810863675537,11.34997114658682,96468.684640002175,116530.40024550169,115445.21132643541
Marketing Associate,Female,65,1,Masters,Administration,1,80789,1884,"(53.2,65]",82673,11.299596096627623,7.5411524551363085,11.322648346447616,96468.684640002175,118429.55205979706,117245.7417599704
Marketing Associate,Female,64,1,PhD,Administration,2,85253,2777,"(53.2,65]",88030,11.353378585142424,7.9291264873067995,11.385432944454951,96468.684640002175,117479.97615264938,116345.47654320291
Marketing Associate,Female,61,1,High School,Administration,1,62644,3270,"(53.2,65]",65914,11.045223185586325,8.0925452638913,11.096106141023359,96468.684640002175,114631.2484312063,113644.68089290046
Data Scientist,Male,57,1,Masters,Sales,2,108977,3567,"(53.2,65]",112544,11.5988921297714,8.17948018535889,11.631099535273709,104926.9308158311,120131.96094549494,120640.16593544184
Financial Analyst,Male,48,1,High School,Operations,1,92347,2724,"(41.5,53.2]",95071,11.433308499988742,7.909856667269403,11.462379259863024,104926.9308158311,111585.77778116573,111780.35378344517
